building_id,mean_temp,std_temp,pct_above_18,pct_below_15
15333,17.553564236129024,6.518704347381813,56.83452453586681,33.831604636973765
15338,16.047741925591957,7.17490460768041,47.65379146367048,44.09077134665144
15343,12.241888867056195,5.907022734466092,20.541051305382517,68.63442290193883
15348,13.38349970327116,6.978690356144625,31.786554952974484,58.767900287234156
15352,12.231477142493326,6.962128134069007,25.761014758745016,67.30052888217982
15353,15.784364086776531,6.871264488207373,45.48876964516745,44.50041358247259
15355,15.602140554917929,6.773380442336793,44.139940991628485,46.05531435150759
15360,16.057036431564814,6.851842762023396,46.703010262597374,43.55869341793645
15361,16.582089853679268,6.719273339777426,49.26470588235294,40.216749350342546
15362,18.136379481280894,6.441196770011738,59.95814595485106,30.562358074713924
15363,18.481241293580222,6.335913408602854,62.63858586758092,28.41177256333764
15364,10.641668863618097,5.858713008211571,15.899984937490586,76.97695436059647
15365,10.685734045182611,5.832087979214271,15.958311997349316,76.87882165125455
15366,10.595291766435022,5.868300601341439,15.793183384499718,77.07067226364262
15367,10.534039714522812,4.455755099777069,7.721711471659157,83.43912612826271
15369,17.148741806415025,6.973170721874448,53.02296187065515,38.45524727691793
15370,16.358219678514818,6.808355272995277,47.5871642034784,42.39133393211943
15372,16.68959506266207,6.820373468005174,50.04060723433498,40.316736427812835
15375,16.493737364075265,6.734966054943822,47.5900781461062,41.941745629921655
15376,12.906393953850229,7.771939750068153,33.4452391863083,60.9113187623279
15377,14.800597458717158,6.993889739462235,37.31758631383955,53.23755479744852
15378,15.361252581796137,6.904774506069078,40.84840691043842,49.06089781552988
15379,14.780230004699689,6.972361813903916,37.22530763367091,53.262550364804525
15380,15.076324675055567,7.00173551234684,39.2300731550429,51.4440216739531
15382,12.508596962178581,7.447910205881807,30.143144637756425,63.30823162814853
15384,14.401381210587337,6.7919884077111385,35.27308296719156,55.07841313620474
15386,16.515739247048206,6.896442623427343,48.18395037373139,41.88641195940466
15387,15.41801664769989,6.652974881637739,43.142608911505526,46.62612221256878
15393,16.984922337111673,6.84454979526466,51.022809757385126,39.18901084398302
15394,14.091470271596434,6.624473360179332,32.67985794013191,54.986301369863014
154,12.000160395032712,6.824771577234847,24.84715025906736,67.85880829015544
15401,14.354641657970852,7.120476718363414,36.67030521852303,55.380158696838656
15402,13.987613837671136,6.693249518650826,33.03818959403409,56.92763963809073
15403,12.31085941542374,6.898304191885962,26.8350930115636,65.82956259426848
15404,14.563111970316957,6.794549655326571,36.510941167562656,53.790918957118706
15405,12.988168574754113,7.20009430061033,31.110214433940513,60.810632761289895
15406,14.7752830080498,7.010177835368176,38.033443937054436,52.612602253687704
15409,17.01750425067686,6.7608855245199955,50.492727344396705,39.2644566202846
15410,14.099408710454458,6.409425650633086,31.503105128109777,56.111710237625964
15411,16.867694419911494,6.862769241191087,51.18933333333333,39.34755555555556
15413,16.587353063878354,6.912366427932044,49.1092582879673,41.45159248340598
15415,16.511573713876125,6.897060529649575,48.88912879196805,41.65605095541402
15417,16.27245357108265,6.808238140107279,47.401825744071736,42.62140117755091
15419,16.063418350475846,6.722736607689659,45.91882123992216,43.5279399499583
15420,16.56198510464874,6.812287774950109,49.30375265518055,41.024309653056406
15431,16.539951772809374,6.840540528445685,49.025615545986525,41.33543115822016
15432,16.908383806767738,6.753750548734984,51.31921438712731,38.89907714150497
15435,16.609654952069654,6.74368293040749,49.51071066292738,40.65576705054001
15436,16.35463814114977,6.758578041808949,48.01825663340112,42.028094404767536
1544,13.950462766759397,6.675935351837676,33.86753947866001,55.980805090823736
15457,14.268508392634903,6.69872331802278,34.65084436330443,55.0890004564126
15459,16.829645683328703,6.8455382939799465,50.93578630815496,40.176897222713606
15460,13.209017212703571,7.04169368176835,30.14161860108163,61.89608240499802
15462,14.641383646986037,6.954778927162153,36.70808951396911,54.58803518614894
15482,9.63041665040337,5.8302760260131015,13.044690304033452,80.70737869152366
15484,10.13955568945029,6.085455815955585,15.30840468285864,77.84553555827364
156,14.208514552353433,6.95064151962163,34.86005089058524,54.860419662942064
15605,17.64953946926721,6.956007883594771,57.30799505228832,34.85550432924772
1573,9.714080137989532,6.154531102434298,15.202415654697324,79.98457536502791
1575,14.127423789199817,7.120377370890752,36.07708601952477,54.76952477435992
1576,13.430699004653162,7.945979509677011,36.04762800273178,57.942454445577184
1578,15.30347230418862,7.310979334545014,40.62967256354686,51.596861717319356
1588,12.825578046688818,6.3702957273810785,28.18707641972423,60.16300537508764
1594,17.907301526070118,6.566511010341369,57.175261214739024,32.72604425568881
1595,14.173725017498372,7.008522438770772,35.52420978717692,54.88997428775002
1599,16.398904016044394,6.738557522442104,47.43224767291592,42.27145880546139
1601,12.75900204346932,6.636339968592488,26.70711974110032,65.00231160425335
