building_id,mean_temp,std_temp,pct_above_18,pct_below_15
29529,12.395834187754774,7.15577167605548,28.655475166713867,64.01941347614512
29545,14.709038664957186,7.558771076079642,41.50850462993367,50.13462927694228
29547,16.618324745406408,7.357260279935446,52.2233033325225,39.99270250547312
29561,13.306206912696156,7.285992556034704,32.17136659436009,59.886117136659436
29562,15.186223262230541,6.974132524532627,41.21826374150201,48.559171026796356
29576,12.456387107618951,6.962066639801306,27.5564096206298,64.21026531118275
2962,13.297394944660793,7.282271775302796,32.92712355212355,59.48627198627199
2963,14.88005503177599,6.866961699394831,39.443853113358166,50.30867482703566
2964,13.030653723154035,7.072733811253175,30.65032054284835,60.93793915708608
29648,12.007546897555573,6.581625538176246,24.23983973659678,68.11293809627705
2966,13.758256489038393,6.1768024257373115,29.196839592154376,58.8513843272262
29660,8.817387791931116,5.594228359377791,11.257269023851729,83.97964155031046
29661,7.927947712673725,4.8445400222580615,7.425829420566535,88.96444971879676
29662,11.097521015915596,7.1101537816283535,22.83243984038051,71.9748881454311
29667,16.060086990878585,6.653159090053445,45.45643266866976,43.56296093963398
29669,15.990813408327341,6.66210461052631,45.33164617198231,43.81644549711777
2967,16.12466743797377,6.930965901590941,46.89667979890432,43.55127541883879
29674,9.806572578043681,5.916176144681004,14.276887676836544,79.79695755922958
29676,11.059666211784464,6.927102372707874,22.3452114414848,71.5145111004164
2968,15.919857498585126,7.262107008688687,46.486958859908576,45.06722237160527
29681,12.128665175235795,6.677198388121655,24.253229422440484,67.31931247998291
29682,12.467371302006846,6.911862609635805,27.571851733247936,65.17792810823792
29683,13.053826403060729,6.829750124564902,29.19502163345975,61.87276320709364
29686,13.634055416247365,7.603490619356951,35.864553601724516,57.90203788347538
29691,10.867798039849449,7.204674165972857,22.850315352371997,72.69068045598777
2970,13.926409298570203,6.651057381754989,32.246806894259535,57.04145102321827
29705,12.782896222731754,6.463556148539525,26.621704230009925,64.59959714191227
2971,9.933493621651145,5.911588100330258,14.30736518277235,78.59663409337676
29715,14.790784586566044,6.782001281850398,40.334005583317605,49.35175894373963
29719,13.529642855150113,7.208811368976908,32.73337980860638,59.928808331748954
2972,11.033643579475731,6.248772567863424,19.150369355816512,73.9969014527247
29722,13.778419579856713,7.175565186199438,33.7904288484407,58.41787814833464
29723,14.61885133628773,6.780779174708693,39.17219736646806,50.58416912279213
29729,13.714425169627052,7.173320874021974,34.556133256306566,57.75509767421957
29730,13.230831597067876,7.2447185753338745,32.59530885843186,60.31238640980136
29740,17.009448234087888,6.686190743664724,52.05377530338404,37.3515149960233
29741,16.98324228900083,6.670884928187335,51.87834044680278,37.443765140154575
29743,16.983651822798258,6.6782228427633115,51.87779548609326,37.35026476787826
29744,14.917439055963532,6.5707532500667885,35.42160127241312,52.84977057659081
29745,15.944099408691407,6.661035534997706,42.33031926204194,45.54825383003068
29746,16.010061407150175,6.6424747109296565,42.762178585265396,45.05617748414592
29747,15.965919342357275,6.656488839071367,42.46722894014836,45.377502286353014
29748,15.82269805587678,6.838639013122181,43.54509243182515,46.00823885881592
29749,15.793993833127466,6.824252104006933,43.11646695870051,46.26634167959229
2975,10.77377964998924,6.234571244504885,17.915302189846063,72.543384793602
29750,15.81145964561789,6.834517138995478,43.35609556732456,46.13183931338658
29752,15.863055183485889,6.983818332072343,44.48391001849117,45.45902010083676
29753,15.645952548069443,7.057604492903186,43.29493210734523,47.011654014754626
29754,15.858692625996028,6.975352573955088,44.407741385510874,45.36142893296216
29755,15.892584801864041,7.000191633730955,44.623506161049434,45.302614301062434
29758,15.386763379647304,6.929903603793915,41.44427798796435,48.14640834877993
2976,12.503848811750137,6.581657534010668,25.44465030106531,63.72626215840667
29762,15.423636147935104,6.906551805768917,41.57819881139839,47.97836135520902
29763,15.760067102862,6.692599255876559,43.765120137806996,45.022862281668374
29764,15.894781471645823,6.995999837387233,44.66822132711469,45.33601865592537
29765,15.902740556493642,6.966170660810201,44.58123188118026,45.404604000370654
29767,15.140806052684034,7.049567515570101,39.86306833289019,50.475937250731185
29769,17.020124241717618,6.47782827505774,51.606514973932015,37.79250697166876
2977,15.684018008945086,6.149340684446334,42.58481946151527,44.62095034901788
29770,16.973285078609607,6.466310470097322,51.308082780164,38.08856992823385
29771,16.982018447406446,6.469494069636465,51.41634839876381,37.95462826758796
29772,16.11718995660662,6.609200555382467,43.53873917716001,44.36401240951396
29773,16.120737097939514,6.624801299129394,43.556114991067076,44.20070651291213
29774,15.680467531936722,6.6333211459760815,40.842470720077344,47.24450108769694
29775,16.003673319653196,6.615214158984848,42.52121802086819,45.23671909064176
29776,15.4339641505425,6.9189606251173394,41.66963422699293,47.929490766648016
29777,15.403730039084277,6.910676365769667,41.346815067620916,48.20696329878002
29778,15.396483030126188,6.907554382620529,41.32033390683744,48.23679347479768
29779,15.407253289147324,6.934403043376334,41.55206286836935,47.93585589263389
29786,16.617494182259918,6.880217387675382,48.688080439286594,41.186015850248474
29787,16.391077667706764,6.864212025973948,46.92998045139506,42.728511344114686
29788,16.569098381356753,6.8509475410426095,48.455531453362255,41.33767172812726
29793,19.061968566020646,5.242007156281851,65.62675765870486,22.389290937043008
29794,13.48955608061977,5.748958876370305,25.868742111905764,63.98822044594026
2980,10.730247487775701,6.0684693592966,16.979714500375657,75.54000751314801
29804,15.790945056024727,7.1635057645260005,45.299267635201225,45.25752045611775
29805,17.566833881432398,6.751458310935011,55.36191247386423,35.52168815943728
29807,16.70791593019106,6.7281493872449945,49.669440473759444,40.232540330814786
29808,17.62686358542375,6.790739113032109,55.91516916818121,35.185296631079765
2981,10.026559427780859,5.697950544990175,13.252579632122027,79.80484522207267
29810,16.647867787105135,7.404101072944386,51.50041136819618,40.86690434606891
